text,category
Bro I understand  this chapter,None-of-the-above
I'm also a gay from srilanka jaffna...but its impossible to live in this society here...i don't know how my life is going to be..its a great theme..and i love it...best of luck my friends live a happy life...and pls pray for us,None-of-the-above
Srini vasan  Yes sir! Could you share their details?,None-of-the-above
Muhammad Azeem.S.H  mindset?? Wat do u mean?? How do u know it's wrong judging from ur perspective I guess u r heterosexual. And how would u know wat a lgbt+ person experiences?? Also the laws against adultery is still there.,None-of-the-above
No words to say...it's all fate of this soil...,None-of-the-above
such a priceless words from u malini #keepgoing❤🌈,None-of-the-above
Eve  create for Adam.not Steve create Adam.,Homophobic-derogation
Vera level act mass performance 😂😁,Hope-Speech
Its 100percent acceptable..377 is correct...always support,Counter-speech
Always be happy,None-of-the-above
no its not even Trump rejected thus act in usa,None-of-the-above
I don't know how my life will go. But I know. My life will be like this movie. I will be with my mom and with my family. Love u 💗 mom. Love u my sweet ❤️ hasbend. I'm waiting for u baby ❣️.,None-of-the-above
Respect to allll🙏🙏🙏,Hope-Speech
It will take time to see the changes in the society regarding gay but we have to think from parents side how hard it is to know that their son is a gay also they will thought shame in brought up the child as gay in society unknowingly they can't digest this because of  lack of awarness this kind of movie should be created before itself to create awarness.,Hope-Speech
She is beautiful❣️,None-of-the-above
"Just see her as she is. She can identify herself as she wishes. But how will laws and reforms and rules be defined if you close your eyes to the reality? Maybe on a social level, we can call her a woman. But is that what she wants? How do we know anything?",None-of-the-above
Even animals also did not like this; But the humans??? 😝😝😝,Homophobic-derogation
Acting supper bro,Hope-Speech
Tmp army love you guys,None-of-the-above
smart person  hi,None-of-the-above
Bro about Loch Ness monster,None-of-the-above
I hate h********** is very very bad in human life Madan I like you your all videos,Homophobic-derogation
The Sin of Sodom & Gommarah,Homophobic-derogation
"nice film, nice story,nice actor",None-of-the-above
Hai sir handsome boy 💐🤝🏻good speech congrats 🌹🥰❤,None-of-the-above
Bible says wearing clothes with more than one material is a sin u follow that too?,None-of-the-above
Time table must want human life,None-of-the-above
Hello.. It's 100 percent correct.. Even I am also looking for a partner... Those who are really looking for a relationship please call me... Now a days more people's can understand and accept the reality...,None-of-the-above
i have no words t,None-of-the-above
Great hearted ❤️,None-of-the-above
"Bro,, I am living in Singapore, so that give ur number, I will call you",None-of-the-above
Is she girl or boy,None-of-the-above
Opcourse yes she is..,None-of-the-above
Latif &harish acting super,None-of-the-above
Ntr and mgr politics story,None-of-the-above
Sri Kanth  yes more then gays are here including me also,Counter-speech
I support lgbt I love gay and lesbian people,Homophobic-derogation
bro please Tell about G.D Naidu life and invention history I want to hear,None-of-the-above
Anupama Kumar. She was extraordinary in movie called muppoluthum un karpanaigal,None-of-the-above
Earlier all of you went in the wrong path (prostitution) 2 a long distance now you turn bak 2 return  for normal life which will take a lot of time,None-of-the-above
it's not prank  😒 ♥ touching,Hope-Speech
Azhagi have a long happy life sister,None-of-the-above
Who is this person?? Student or film field person??,None-of-the-above
Mg about 666,None-of-the-above
"Really nice story and message to the society , LGBT, and parentsReally lathif character is amazing and well screenplay Keep it up and best wishes",Hope-Speech
bro 3lakh subcribers,None-of-the-above
Dude...Need a video on Astral Projection,None-of-the-above
TMP army vera level anna's👍 part 2 waiting bro 😍 supporting video🥰,Hope-Speech
Am a Gay too but i dont know how to face my family and the society🙁🤐😖😭😔,None-of-the-above
Why everybody confusing thiz with culture; It got nothing to do with culture; It's just natural as well; Western countries have this clarity; Whereby we don have,None-of-the-above
thank you Anna video,None-of-the-above
Check tamilnadu weather man page in face book.,None-of-the-above
Waiting for part 2😍😍😍,Hope-Speech
Great video TMP 😍👌🏻 Hatsoff team 🖤💐,Hope-Speech
Literally this made me just cryy 😭😭😭 don't know whyy,None-of-the-above
aswin aswin sister huh? Sure?,None-of-the-above
🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺 so cute that thirunangai,None-of-the-above
I very much liked this movie. Fist of all a great hug to the director and the two boys. one more heart touching line no matter whoever you are Love is Love. Hats off to you dear,None-of-the-above
Very nice and very funny😂,None-of-the-above
Hats off bro 🙁☹️,Hope-Speech
"Wonderful !; Gautam, you will scale greater heights.; The music was too good and pleasant.As the Maruti Suzuki advt appeared today; A new destination; A new experience; Well , a sensitive subject handled sensibly.; Good Luck; Zubair,",None-of-the-above
There are really some people who's brain needs to be grown..  Let the person be homosexual or hetro or bisexual or transgender - treat everyone as humans..  What's wrong in it..  How male and female have feelings and attraction towards each other... Same male male or female female also have.. It's genetics what you or me can do.  It's natural..there are even people like bisexual.  They get attraction towards male and even females both.. It's not wrong.. Culture culture what culture you guys expecting.. If we say male to not have sex with female..?  Is it okay.. Same like that gay or lesbians..  Understand that they are born like that.. It's natural..  Treat everyone as humans.. And don't be abusive.. You have no rights to decriminate others feelings..,Counter-speech
This is true super 👏👏👏👏👍👍👍👭👭👭👭,None-of-the-above
Seriously great human being....🙏🙏🙏🙏🙏🙏,None-of-the-above
God bless you and your team.........,Counter-speech
Looking for someone who can pamper and hold me always gud hearts..welcome..,None-of-the-above
Is great.....tq intha video pottathuku,None-of-the-above
bro Vera level bro I like you too much bro I need your phone number please just I want to talk to with you your tone is very nice,None-of-the-above
Antha AKKA really great purest soul 💖😍 love u AKKA ❤ 💕,Counter-speech
"she is not saying all gays are child abusers.. My  male friend has told about a guy in his neighbourhood who abused small boys, calling them to home for playing. Not all gays are child abusers. If society changes, they will come out and find suitable partners and they will stop child abusing.",Counter-speech
Dislikes from Meera Mithun fan's...,None-of-the-above
excellent acting is done by Latif character .; u I'll become a very gud actor,None-of-the-above
"Dr. Bro, very good topic. Pl. Send yr. pH. No. Tank. U, shasank",None-of-the-above
"Gugan Baalraj , can you pl explain the science behind it??",None-of-the-above
Semmaa movie super story and dialogues,None-of-the-above
Heart touching video love u akka ♥️,None-of-the-above
It's me all so bro.,None-of-the-above
pradeep  ; God bless you Brother.Yesukristhu loves you. No one born and bought Christian..He created your Hearts so much beautiful and it's listen God's word . Because it's belong to God of holy One.east west North South people come to Lord Jesus Christ..Because he gives us ever lasting living life.,None-of-the-above
no 1 has the right to touch any1 without ones consent no wonder they r hated ; giving the others a bad name; police should have been called,Counter-speech
What a beautiful mind they Have...... 😘,None-of-the-above
I think its very bad to interfere in others bedroom relationship,None-of-the-above
"We are already helping transgenders to create income, share their details we could support them for their life's betterment!",Hope-Speech
Gayathri RaGulkumar Then this video is a success.,None-of-the-above
I love her way on explanations about her and how community’s impression. ❤️🥰😘,None-of-the-above
"Wow,,,. Amazing!!! No words to describe my loneliness and longingness !",Hope-Speech
Cho Co  miss ahh 😥? I think I m married..  Owhhh no!  Devudaa 😳,None-of-the-above
Most people who said no thy didn't understand it properly... They willnt...,None-of-the-above
Best one bro ❤️❤️❤️,None-of-the-above
She is so so cute,None-of-the-above
Thanks. Doing one LGBT Anthology now,None-of-the-above
What's the full form of LGBT,None-of-the-above
"This movie looks kinda westernize,personally i like magizhvan short film by Mani Shankar Iyer it was better than this movie",None-of-the-above
It's their choice no one has rights to criticise them,Counter-speech
"Fantastic movie,I like more and more this movie ... Thanks for all the artist in this movie...",None-of-the-above
"Saranya  u r not getting one thing. As long as reservation system is there in the society, no one forgets their caste. Everywhere ppl would be asking for caste from hospitals, education ,govt jobs everything is related to caste bcos they need this caste for reservation purpose. Imagine if there is reservation concept, why do any one need to mention their caste? Probably after 2 generations, no one even remembers what caste they belong to as they would never ever used the caste for any purpose. Even the grt Ambedkar said , this reservation concept should be temporary, but for political purposes this is being a major thing.",None-of-the-above
What will be our future world pathium pesunga na :).,None-of-the-above
"My humble suggestion.; It would be good.if we can remove transgender from the title..when interviewing men and women, we are not mentioning those genders.; Thanks.",None-of-the-above
It is not mental illness.. But it is genetical disorder... Because harmone masculine process not get done fully 100%... When malini in her mom stomach... Estrogen or testosterone harmone not fully reaches malini brain and mind so malini feels his gender is male... Vice versa to other lgbt.... Ithu ok... Cure will find in future,Homophobic-derogation
KUDOS..🤝🙏👏❤Really a pure good idea of pranking a transgender rather than wasting time of pranking others. ; Hatsoff 👏to the team fr this huge step..... & fr expressing good in them; ; This may b a inspiration for other prank channels; ; Keep stepping forward,None-of-the-above
Sanjiv a I very sure u are Hindu and how come u can be this narrow. Hindu one of the religion that never label anyone. Hindu never condemn lgbt! Any idea what happened to arjunan during his vanavasam? Shigandi? Lord aiyappan?,None-of-the-above
leo charles it was there even before bro..only British imposed the anti gay law...,Counter-speech
Great effort  great acting ; TMP,Hope-Speech
...Each lives there life !so ...they can live in there way !,Counter-speech
"madam malini....tell me which religion history allow lgbt??? dont think when u overconfident , it all right...look at ur attitude..look at the way you talk....that why lgbt seeing as too much....",None-of-the-above
i would like to know the names of the two male protagonists. Superb acting Latif... heart felt emotions,None-of-the-above
Vera level  acting boy 👍🏻👍🏻👍🏻👍🏻👍🏻,Counter-speech
I like brother,None-of-the-above
She is more beautiful than the soundarya rajinikanth...,None-of-the-above
She is very good love u sister 😘,None-of-the-above
She is not looking like a transgender.  ; She is really beautiful,None-of-the-above
Omg she is so beautiful then that culprit meera mitun...Better meera should  get some tips to be a good soul like this beautiful....,None-of-the-above
Muhammad Azeem.S.H   but now adultery is legalised na,None-of-the-above
suvitha shree ya i won't  use bad words..thanks for ur advice,None-of-the-above
Bro first time oru great prank show parthirukan.,None-of-the-above
"What a clarity of thoughts..!! ; ; As Malini said, keep culture aside, read about Science, Politics..!! Then only, you can understand us..!!!",None-of-the-above
able to see so many immature filthy minded people in d cmnt section 😂😂😂 juzz grow up kidsss,Hope-Speech
That akka is awesome🥰🥰🥰,None-of-the-above
Paavam Rompa Nalla Akka.I Really Proud of you.,None-of-the-above
Mathan Gowry is a gay.....  i know......,Homophobic-derogation
We also support LGBT; We are asking public opinion...,None-of-the-above
black sheep  I am the Director of that film,None-of-the-above
The best movie give for LGBT community . Thanks for all movie making members 😍😍,None-of-the-above
"I really respect you ma, nan Ungaluku velaii tharukiren, company la vanga, don't worry ma, be happy always",None-of-the-above
"Oh god its awesome i'm so happy after the long time i saw best film ever , i know someone hurt by this movie but isn't a matter . Your are correct we live life for us with our family ...............",Hope-Speech
Read my another comment i mentioned the problem bcoz of this. N then reply me,None-of-the-above
Not like that think deep there are so many solutions there,None-of-the-above
Hello bro phone number please help me.,None-of-the-above
Thanks a lot bro to chane our view on transgenders,Hope-Speech
Amazing.....no words to say.....love is love.....Be yourself Always...Don't mind Society....keep Rocking...💯,None-of-the-above
Sooper sister .....who is anybody to bother about somebody's desire....Respect humanity.....it is none of anybody's business to peep into some one's bedroom ....,Counter-speech
Nice actraa thambi,Hope-Speech
I love your love baby,None-of-the-above
Mistake of nature,None-of-the-above
Please don't use transgender term to degrade others,None-of-the-above
I love how Karthik family is so caring about Varun.,None-of-the-above
This guy people was very bad and not used in any society. This guy was born in naturally good but artificially changed in LGBT very bad for natural against. This judgement was very worst judgement in our country.,Homophobic-derogation
What is the reason for changing the appearance like a man? What is the problem to look like women for lesbian.... even gays one change himself like femine.....what is the need to change... ?just be as it is...First answer this...,Homophobic-derogation
"Tamizh is the oldest living language but not the oldest. There r others the old brami script, indus valley script, egyptian mesopotamian otherw",None-of-the-above
Super bro i am waiting,Hope-Speech
Respect from the bottom of the heart💖,None-of-the-above
Lovely speech malini..... Luv u lot.... Am your biggest fan.........,None-of-the-above
Super sister  good speech all the best god bless you 👍🙏🙏🙏🙏🙏,Hope-Speech
Bro explain about 7 chakras in our human body and it's power 😇,None-of-the-above
Not definitely the way your going..  They are born like that..  How boys gets feelings to a girl or a girl gets feelings to a boy.. Same.. Girls girls or boys boys have feelings..  They are born like tat..  That's it..,Counter-speech
I respect those souls ...who fight for their life and not beggijg in train and other things !!!!,None-of-the-above
First of all stop considering them as a torture as if you feel uncomfortable with their presence better leave that place though your words are right your way of expressing it is something irrelevant as only a few transwomen are getting a golden opportunity to get educated as well to shine well in the career they like but a huge amount of transwomen are still illiterate and uneducated and due to the lack of opportunity and lack of maturity to behave in public area such incidents are happening so kindly do not misunderstand them as they are not doing that purposely,Counter-speech
"This is not prank , it's scripted ,,,",None-of-the-above
Is this the Mani I know,None-of-the-above
Correct bro. I like you,None-of-the-above
Hi baby super speech 😍😍😍 waiting for next interview  video sema smart and your hair style 😍😍attitude superb miss u,None-of-the-above
If you think like that you don't have history after you dead,None-of-the-above
Shrinivasan Kannan  if u had thought that previously u should have shut up b4 commenting. shouldn't u?,None-of-the-above
Super your number please,None-of-the-above
"Those who said it shoul be between male and female, they only think about sex... i have friends from LGBT, they are much more compassionate and kead a good life ... just let them live their life...",Counter-speech
I feel like homosexuality is just a form of evolution. In early days people were attracted to overweight people because of malnutrition. Now it's the reverse because of excessive obesity. Just like that due to overpopulation few people are sexually attracted to people of the same gender.,Counter-speech
Cho Co  Hmmm I m single back..  Jolly jolly 😂,None-of-the-above
Who decided that transwoman should look in a certain way?,None-of-the-above
Bro tell me Vikings and Zeus history,None-of-the-above
It depends upon the environment and surrounding,None-of-the-above
Explain about phimosis and recovery,None-of-the-above
SELVA KUMAR  contact number message to me,None-of-the-above
Behavior is very cheaper. Recently I travelled in local train. They asked money. I kept quite. For that too they crushed me. I did not even open my mouth. Which doesn't mean I don't know to talk but something stops me from arguing with them,Counter-speech
"The western countries choosed india to spread and legalized this section 377.. they achived their target. Next they will try with saround countries To implement this law as soon.This type law is completely against with nature.. We know the way of enviromental polution. Cutting trees, putting carbage in to rivers, burning garbage etc.. These are the things affacting the nature directly. When we act against nature,the nature will start to fight with us. The law related to LGBT is also like we are calling the nature for challange.. Sex with man and weman is nature. But sex with boy and boy or a girl with girl is completely against with nature. If we do and accept definately we will face facts like # HIV AND AIDS DESEASE# DECREASE IN POPULATION# MUTUAL DIVOURSE CASES# PROSTITUTIONS# NATURAL DISASTERS (SPECIFICALLY EARTH QUAKE ) study the history of german before and after implemented this law# CULTURAL IMPACTSand many..; It will not take longer time to get the bad feedback from this law..They are try to demolish the india this is obsolutely clear",Homophobic-derogation
Not she he,None-of-the-above
She is beautiful pretty and humble. This girl is blessed. I became a big fan of you.😍❤️,None-of-the-above
2:22 I do not know what that is 🤣🤣,None-of-the-above
Such a caring guy😍😍👌👌👌👌😭,Hope-Speech
U are such a Bold I like ur way of speech,None-of-the-above
Desi Gamer  if you want to question him ask him no need to taunt through religion. And the question you asked for was correct.,None-of-the-above
"If this can be accepted,  then what about people who are incest?! And if someone wants to have relationship with animals?!... That is also feelings right?! ; ; The question is not,  whether its natural or not rather it should be does it affect morality? ..... ; ; We should not see animals as an examples to follow,  its very natural for some animals to eat their newborns.....",Homophobic-derogation
wonderful movie......this is real many persons life this situation only but they won't accept..,None-of-the-above
Yeap. I realised,None-of-the-above
Thank you for your positive response. The film was made 2015 when Sec 377 was not decriminalized. So we can't take up those lines technically.,None-of-the-above
She looking good but voice😂,None-of-the-above
"Railway police is always sleeping, RPF the worst police Dept. They should learn from our TN police how to control STRATAGIC things",Counter-speech
She is nice beautiful,None-of-the-above
Hai bro.. Nice speech..... Congratlation for ur great thoughts..,None-of-the-above
"Some are telling its abuse to use transgender as a prefex in tagline. I don't think so. That title only seeked my attention, then only I watched this video. Am nt even subscriber of them,would have skiped this asusal. she is so cute, she came out of lot of  struggles nd got good job. Hats off to er",Counter-speech
Adhi Music production 1 bro this film is based on gay,None-of-the-above
Don't use bad words on social media,Counter-speech
My friend this question ask me so I ask you,None-of-the-above
Love your speech,None-of-the-above
Keerthana Jayavel sister Don bother about haters,None-of-the-above
We support you Sister! You are an inspiration for others,Hope-Speech
"Nishanth Akash  clearly you haven't, this law was imposed by the colonial government 150+ years ago and it was repealed and again appealed in the 2000's. For the record it not based on medical sciences it's based on pure bigotry and bullshit. I'm not giving you half baked facts I'm giving you full perfectly correct and true facts that you're way too fragile to take in because you don't want them to be treated the same way you are, which by the way is pure disgusting. And for he record, its miss. So get yourself educated CORRECTLY.",None-of-the-above
She looking so cute,None-of-the-above
"Hi,  I'm Chennai and u.  Ur cell no.  Pls",None-of-the-above
Don't worry be strong,None-of-the-above
Hamelton Melvin  what is your problem dude,None-of-the-above
U are amazing true word's,None-of-the-above
Is that true ❤️,Hope-Speech
"5.18 wat sort of face reactn is that ashiq , try to maintain ur manners wid everyone , mitha actrss ta nala flirt panradhu , ivanga na 'iyo idu onnu' ah",None-of-the-above
Amma super ma..  seriously I am crying... Really appreciate u ma.. luv u lots ..,None-of-the-above
Vera level bro in am waiting next part,Hope-Speech
She looks so cute 😍,None-of-the-above
It is actually LGBTQ+ q is for queer and there are lot of sexuality🙏,None-of-the-above
Very nice so sweet....,None-of-the-above
Great explanation 👏👏,None-of-the-above
U really hero bro,None-of-the-above
Pls decent ah webseries nu solitu ponga pa....adha vittutu prank nu sollathinga,None-of-the-above
Super so kind heart akka ❤️caring,Hope-Speech
Amazing Anna Really superb 😊😊; TMP Army 🔥,Hope-Speech
Seriously heart touching video ❤️,None-of-the-above
I have to comment to tell every one watch this amazing true story of south Asians am crying many time watching this beautiful story where I can relate my self into.who ever made this movie have great heart.ans a great slap to so called society.; Thanks u to add subtitle I loved this movie after long time I see something which so close to story of my life.,None-of-the-above
120+ core population la its not big deal those some actions of (jadhi veri) dont take this example and tell ur right and spoil the society,None-of-the-above
You  do not hurt the other person you earn,None-of-the-above
Dislike people of this video are non humanity....Doesn't have any eligible to live in the earth...,Homophobic-derogation
"Why you all labelling the title as transgender .. though she is. It doesn't matter what she is ,it is who she is . Disgrace  for media.",None-of-the-above
Shame on u hell is waiting hell repent or perish judgement is near,Homophobic-derogation
I believe in today's time... The only relationship without lust is between lgbt people. Great movie,None-of-the-above
"akka, after seeing your video,my boyfriend had more courage from then, i already did come out'. now we are breathing so freely unlike before.",Hope-Speech
"Nice creation, nice editing",None-of-the-above
Madan Gowri bro please explain about incest sex relationships and where it is practiced officially and also about esp with example cases.,None-of-the-above
"It's good , I'm agree that Court order; This is part of generation in next level,",None-of-the-above
Pro you great your social work veralavel handsup you God helping you 👌👌👌👍🙏,Counter-speech
"Rasmin Ras  the hell is wrong with you bro?? It is love between two persons!! Doesn't have anything to do with sex. Let it be same gender or different gender, love is LOVE. If you ignore the gender thing, you will have a broad spectrum about love. Narrow minded persons can't understand these things.🙄🙄",Counter-speech
First time  a prank show got emotional moment,Counter-speech
Identify what? Should they hide it?,None-of-the-above
Good luck  no feeling,None-of-the-above
Amma acting 💯 🙏🙏🙏🙏🙏,None-of-the-above
Its not upon to birth,None-of-the-above
Sathish Shaj  thank you,None-of-the-above
Just don't give importance to it..  Getting into somebody's desire is wrong..  At the same time don't encourage LGBT...  It's a failure in western countries n has the capacity to destroy humanity..,Homophobic-derogation
An excellent film.; Depicted homosexuals in a very sensitive way.,None-of-the-above
BIBLE SAYS 2CORINTHIANS 5:10 For we must all appear before the Judgement seat of Christ that everyone may receive the things done in his body according to that he hath done whether it be good or bad.,Homophobic-derogation
i agree with 3.44,None-of-the-above
Very nice tq so much for this video,None-of-the-above
Very very feeling in the PRANK,None-of-the-above
"Vignesh Kannan having this kind of debate is good, but, 7,8,9 class is not the right age group to talk abt this. Pls allow school children to concentrate on studies.         Wat u did is wrong. And if u r a school teacher, u may end up in trouble, if parents complain.",None-of-the-above
I love you for your character,None-of-the-above
Ur post are awesome bro,Hope-Speech
bold speech MG,None-of-the-above
Bro talk about edm genre and Indias potentiality and current status....,None-of-the-above
We support LGBT...that girl is stylish and awesome...,None-of-the-above
Expected little more emotions and dialogue. But Ok. Congrats to the whole team. 🤗👏👏👏,None-of-the-above
Really heart melts after seeing this video.,None-of-the-above
"That is culture profiling to think that only Americans express their sexuality openly with the same Gender. Even if other countries ban public affection that looks Gay, they cannot get rid of people who are attracted to the same sex. The more Society tries to cover, the more desperate people become. And sometimes desperation leads to Victims and heart break. Instead of fairness to Humanity. And the freedom to express love in a manner fit for all sexual orientations.",Counter-speech
Ashwin Jack tnX boss,None-of-the-above
"A woman is called sister, mother, wife, premika, daughter, grandparent, maami, chithi, periyamma....but they are lesbians call them in that name they should like. If they offend then it is sure that homosexuality is a disease. That's what they say man women and homosexuals they don't want to join the community as girls so y u give them women's lables. Rite..!?",None-of-the-above
She is mentioning her mom as transgender mom...avangale adhe casuala eduthutu irkanga...,None-of-the-above
Give your number,None-of-the-above
thalayeluthu...intha natla poranthathu...,None-of-the-above
Already  I told that  experience  dude,None-of-the-above
Hats of u malinu....i can understand,None-of-the-above
Pubg player pola winner winner chicken dinner🤗🤥,None-of-the-above
Waiting for part 2😅😅,Hope-Speech
Proud of you Amma👍,Hope-Speech
"Kadhayalla Nijam  yeah bro. Lord is the source  for happiness, peace and love. Lord jesus christ always loved people, who believe in him. ; ; Lord jesus christ loves gay people because God  is the father of his own children",Hope-Speech
"Intha mutta pundainga thola thaanga mudila,  bus la ponalum savadikuthunga,  train la ponalum savadikuthunga,  railway should stop them entering the train and govt should ban them from entering public transport who create nuisance!! For this  purpose  govt should create a transgender police force this creating employment as well as controlling this kind of nuisance..",Homophobic-derogation
I am. taken back to my life. the. movie end with a. good tone..but my life. still in. the pain mode.... i am the latif in real life. ....but. my. harish. ..is. gone away from m...still long for him..,Hope-Speech
What about population???; Think about the future,None-of-the-above
anutza praisy Hmm... Hopefully...,None-of-the-above
I don't know  y these things are interviewed such a shameful creature and she is speaking in tamil such an insult to tamil it's a major sin according to Quran don't upload these things and destroy this culture,None-of-the-above
If your in interested please read quran,None-of-the-above
Super Bro ; All the Best of millions subscribers,None-of-the-above
10 years' la total world people,None-of-the-above
That guy in white shirt is horrible,None-of-the-above
What a wonderful film... We should celebrate this film and their team! Hats off,None-of-the-above
Love is love i am also gay i am waiting for my gay life partner,None-of-the-above
She is cute,None-of-the-above
Good speech...u have a broad mind😊 awesome,None-of-the-above
Very.nice uoamayathan ; Mara num. Parents,None-of-the-above
Her reactions are really pretty..💓,None-of-the-above
Very ugly stupid thirunangai,Transphobic-derogation
Nancy jasmine  somighting standing straight for intercouse,None-of-the-above
♥️❤️heart touching scene from 7.25 sec♥️❤️👌🥺,Counter-speech
Such a wonderful voice bro😘,None-of-the-above
Gay life very good,None-of-the-above
v  6384604134call me please,None-of-the-above
So sorry to hear your experience.  You are a very courageous person and you obviously love your mum very much. I hope you find peace of mind and one day get to live life as you wish.,None-of-the-above
Not everyone is lgbt!!,None-of-the-above
hey i just love your confidence.dont mind those retarded losers who abuse homosexuals in the name of preserving culture.they are just sick psychopaths.if i had been a lesbian i would have fallen for you,None-of-the-above
Katrina super my dear sister ur rocking ma ...congratss,None-of-the-above
Yes I am also alone my life,None-of-the-above
Western and men attitude only. Nothing wow,None-of-the-above
Ur life ur choice.  Don't  to enter ur personal life.,None-of-the-above
"sir, please tell about kind of dreams and its interesting news.",None-of-the-above
Hey hii.. I too support LGBTQ.. because it's just a feelings.. what's wrong in having a feeling with same gender..,Hope-Speech
So beauifull and அவங்க ரொம்ப nallavanga,Counter-speech
Well said. Totally it’s chromosomes disorder. Human cannot change by themselves. We should give respect to them. I can see some comments people lack of biological disorders.,Counter-speech
Sudha BTS  hiiiii I want true girl frd life partner if you interested,None-of-the-above
Next video podnge bro; Waiting bro,None-of-the-above
Indian civil society 377🔥🔥🔥,None-of-the-above
Bharath Karthikeyan people give weird looks if even boy and girl talk about it in public.    Ppl shud talk abt it privately.,None-of-the-above
GoD bless you,Hope-Speech
"WoW.... What an attitude... Became a big fan of you for your Tamil Pulamai, Cool attitude and handling a things...",None-of-the-above
Samma careing mind 👍,Hope-Speech
Ur correct sister nice speech 👍,None-of-the-above
4 arivu athiham bro... Arivey illathavan kudutha theerputhan ithu,None-of-the-above
Bro plz make a video of fake pastor.... And fake Christianity,None-of-the-above
very good picture,None-of-the-above
Shimer Roshan fine .. hearing that ... seeing such a person who agrees ...n supports LGBT are real humans ..our generation should encourage being with such people ...great to hear it from u bro....keep rocking..,Counter-speech
Very genuine talk ma.. Time will change everything..God bless you,Hope-Speech
Joel Bonnke. No one is living Bible life here bro.. Stop bringing religion into everything.. Grow up.,None-of-the-above
Really great ....👌👌👌👍,Hope-Speech
Twats . They got no idea what they are celebrating. Just going what everyone in the west is doing . Just to be 'in',None-of-the-above
madan gowri u are so foolish Christianity never says homosexuality is a sin and that is not article 377 its section 377,None-of-the-above
Nithi Sh rightly said bro,Counter-speech
Too much of speaking,Counter-speech
Wen u dnt put an intimate scenes it actually reflcts lack of chemistry between the actors...,None-of-the-above
Bro being a doc... am conveying this... dont use d word genetic here... there is nothing to say that this is genetically oriented....,None-of-the-above
Don't use bad words... Bro,None-of-the-above
She behave like a mother😍😍😘😘....,None-of-the-above
Super bro romba feel and waiting⏳,None-of-the-above
Best for India to reduce population,None-of-the-above
It's their decision their desire  nobody has rights to order them everybody had rights to live their own life on their own way so don't interrupt them like she said their people (lesbians)not order us to live  like their lives then why should;  we?,Counter-speech
Really love and heart touching story.but love is feel not for sex.superb movie thanks mani sir.,None-of-the-above
10:30 mins thats breath taking scene... 👏🏻,None-of-the-above
Awesome sir😍; Great,None-of-the-above
Sathuranga  vettai  heroine  thana,None-of-the-above
Bro speak about Bloody Mary does it exist,None-of-the-above
Lonetiger psg you proving how immature you are. learn to respect people. I generalized 'people'.,None-of-the-above
People are getting sick hungry without food to eat where the heck were these dumbfucks were when protesting for jallikattu and other social inequalities sad waste of time and cultural appropriations.,None-of-the-above
"i'm human  If the person is comfortable in being who they are, what's the problem in trying to break the taboo surrounding it. It's not a competition, trying to find if she's trans or not.",None-of-the-above
Barathraj R Kannan no worries... u ll be happy soon..,Hope-Speech
What was that boy and girl story inbetweeen about?,None-of-the-above
Anna neenga sema anna... really mass...I started cried... atlast,Counter-speech
God bless you all and that sis❤️❤️❤️❤️❤️😭🙏🙏,Hope-Speech
Plzz make a video about when does earth gets destroyed,None-of-the-above
"She is bold, but not correct. If she love someone (girl) why can't she have a close friendship with her. As long as she can.",None-of-the-above
"Perumal,watch this video with ur family,later we comment abt ur statement",None-of-the-above
Their altitude is bad,None-of-the-above
Are you from india,None-of-the-above
Today also one transgender scolded me for not giving money... Since I was not having change I said I don't have.... She scolded me badly.... Felt very bad... I always give money to them... Thy some time don't understand us,Transphobic-derogation
A simple well scripted and acted out movie that addresses the issue with due intensity. And a very soothing yet powerful music to compliment the scenes. Congrats to the team.,None-of-the-above
A real human being 🙏🙏🙏🙏,None-of-the-above
"aneesh cool So the freedom women is getting now is because of law. If law was nt made then these things would have been impossible. So credit goes to the law. Do u think this would have been possible cauz of culture. This is where we make mistake by saying women are respected. Bt India is a place of two extremes. Women is respected and disrespected here only. now who are those women getting respect? As I told already, if she follows rules of culture. Culture dont pray feminine energy for its uniqueness.",None-of-the-above
I am also waiting for you!,None-of-the-above
super acting! Good content 👌  thanks for treat them respectively!!,Counter-speech
what an altitude,None-of-the-above
Very touching talk Sennila. Kudos to your bold approach. God bless you my sister.,Hope-Speech
Pls help some money no problems good ; God blessing thirunangai pls respect them humanity sir thanks,None-of-the-above
Yeah brother there r not more people to come out even I am a lesbian and I came out to my cousins and friend but not to my mom and one day soon I will do it,Hope-Speech
Really congrats to your team because you need gutsto do this today's video really it's good congrats for your team keep it up,None-of-the-above
No words to say nanba.. pls do like this video,None-of-the-above
Anna pls say about to become hight plssssssssss,None-of-the-above
While watching my eyes become tears,None-of-the-above
Ganga river  formation  story,None-of-the-above
I think she acted in Nandhini serial. Ep 186,None-of-the-above
The maturity with which you've handled this kind of disgusting and vile behavior is astounding. It's always good to witness well balanced people like you online. Great going.,None-of-the-above
I would never say this is prank .. this is a gud video of awareness.. kudos guys,None-of-the-above
I love thirunangai sorry my mom's and my sisters love you all,None-of-the-above
