text,category
தெய்வ மக்கள் அவர்கள் அவர்களுக்கு மனசும் தெய்வமாக இருக்கு  நன்றி💐💐💐💐 அவரின் பெயர் என்ன நன்ப,Hope-Speech
"எல்லாரும் திரு நங்கை களை மட்டும் குறை சொல்கிறோம்.... யார் இவர்கள் இந்த நிலமைக்கு காரணம்???? நாங்கள் நம் சமுதாயம்  தான்.  அவர்கள் வாழ்வை பற்றி என்ன தெரியும் நமக்கு???? தயவு  செய்து  நான் வித்யா பேசுகிறேன் என்ற புத்தகம் வாங்கி படியுங்கள். ஒரு வேலை உணவுக்கு அவர்கள்  அம்மா அப்பா ஆதரவு தந்து இருந்தால், அவர்கள் விற்கும் பொருளை நாங்கள் வாங்கி இருந்தால் கண்டிப்பாக இந்த நிலமை அவர்களுக்கு வந்து இருக்காது. இவ்வளவு பேசும் நீங்கள் அவர்களிடம் தன்மையாக பேசி இருந்தால் இப்படி இருக்க மாட்டார்கள். அன்பு காட்ட அவர்களும் மனித பிறவி தான். நமத்துநிராகரிப்பு தான் அவர்களை மிருகமாக மாற்றுகிறது.",Counter-speech
சகோதரி யார் உங்களை மறந்தாலும் இயேசு உங்களை அன்புடன் நேசிக்கிறார் .கலங்காதீர்,Hope-Speech
மக்கா இது இதுகூட தான் சேரணும் அது இயற்கை. எது எதுகூட வேணுமானாலும் சேரலானு சொல்ற. உனக்கு எது எதுகூட வேணுமானாலும் சேரலானு இருக்கலாம். அது தான் சரின்னு சொல்லாத,Homophobic-derogation
ரயில்வே காவல்துறை தக்க நடவடிக்கை எடுக்கவேண்டும். ரயில் பயணிகளுக்கு உரிய பாதுகாப்பு இல்லை.,None-of-the-above
அன்பே சிவம் படம் pathutuvandhingala,None-of-the-above
தனிமனித உரிமை முக்கியம்..; எல்லாமே ஹார்மோன் செய்யும் கலகம் தானே....,None-of-the-above
Hats off... 👌... நாகரீகமா சொன்னீங்க... இது மனிதனின் உணர்வுகளை பொருத்தது,None-of-the-above
; இதுகளுக்கு இடஒதிக்கீடு வேற வேணுமாம் 9 கூதிங்க.,Transphobic-derogation
"உங்களை மாதிரி இருக்கிறவகளால்த்தான் corona,yasss எல்லாம் வருகிறது",None-of-the-above
இஸ்லாமிய பெண் கூறியது..100%  correct,None-of-the-above
நிச்சயம் இது இளகிய எனது இதயத்தை கலங்கவத்து விட்டது. ; திருநங்கை  தாயுள்ளம் கொண்ட  தெய்வமே..,Hope-Speech
பாலியல் என்றால்  இனைப் பெருக்கம்,Homophobic-derogation
அவர்கள்நாம்மை அசிங்கபடுத்தவில்லை நாம் தான் அவர்கலை அசிங்கபடுத்துகிறேம் சறியா அவர்கள் நல்லவர்கள்,Counter-speech
டேய் நீங்கள் ஈவெரா போட்ட குட்டியாடா து. அபிராமி நாயுடு யார் தெரியுமா? இப்போது ஒருத்தி குழந்தைகளை கொன்று விட்டு ஓடுனாலே அவதான் .; அதுவும் ஈவெரா குஞ்சு தான்,None-of-the-above
கண்ணுலாம் கலங்கிடுச்சி நண்பா 😢😢சூப்பர் நண்பா,None-of-the-above
Very bad attitude...நக்கீரன் don't encourage this kind of bad videos...i can explain how bad it is...உணர்வுகள் தவறாக சித்தரிக்கபடுகிறது...இது என்ன இனம் என்கிற ஐயம்...,None-of-the-above
"அன்பு இருக்கும்வரை, மனிதமும் வாழ்ந்து கொண்டே இருக்கும்.❤️",Hope-Speech
swetha k ; உணர்ச்சிகளை அடக்கி தன் கட்டுப்பாட்டுக்குள் வைத்துக்கொண்டாலே மனித உணர்வுகள் மரியாதை பெறும் ஸ்வேதா மேடம்.,None-of-the-above
இவர்கள் மேல் கொஞ்சம் மரியாதை வைத்து இருந்தது !!!!,None-of-the-above
சொந்தத்தில் திருமணம் செய்து கொண்டால் பிறக்கும் குழந்தை ஊனமாகப் பிறக்கும் என கருதப்படுகிறது. அது எப்படி? எனக்கு இதற்கு கூடிய விரைவில் பதிலளிக்க தங்களை அன்புடன் கேட்டுக்கொள்கிறேன்.,None-of-the-above
"இது ஒரு நோய்  தான் . குணப்படுத்த முடியும்.ஆனா இது எனக்கு புடிச்சு இருக்குனு அப்படியே இருக்குறது எவ்வளவு பெரிய முட்டாள்தனம்? ஆணுக்கு ஆண் மேலே , பெண்ணுக்கு பெண் மேலையும்‌ நட்பு, அன்பு,பாசம் வரலாம்.காதல் வருமா? இதுல சினிமாகார கூத்தாடிங்க இதுக்கு ஆதரவு.எல்லாரும் அவங்க அவங்க இஷ்டத்துக்கு வாழனும்னா நீங்க காட்டுக்கு தான் போகனும்.ஏன்னா அங்க தான் எந்த சட்டமும் இல்லை.",Homophobic-derogation
ஓம் பொண்டாட்டிய எங்க (டி)டா,Homophobic-derogation
வாங்க நம்ம செய்யலாம்,None-of-the-above
ஆண்கள் கலந்து கொள்ளும்போது ஆண் நடிகர் பெண்கள் கலந்துகொண்டு போடுவதில்லை ஒரு திருநங்கை காம்புகளை மட்டும் ஏன் திருநங்கை என்று குறிப்பிடுகிறீர்கள்,None-of-the-above
இந்த நாய்களை பார்த்தவுடன் சுட்டு தள்ள order issue செய்ய வேண்டும். பாவம் அவன் தலையே ஒடச்சிடுச்சிங்க தெரு நாய்கள்,None-of-the-above
உங்களின் சிறந்த நடிப்புக்கும் எந்த முயற்சிக்கும் எனது நன்றிகளும் வணக்கங்களும் என் மனதை உருகச் செய்து என்னை அழ வைத்து விட்டீர்கள் 😭😭; வாழ்த்து👍🙏🙏❤️❤️❤️,None-of-the-above
ஓரீணசெயற்கை சரினு சொல்றவங்க யாருக்கு போறந்தாங்க அப்பா அம்மாவுக்கா?; ; அப்பா அப்பாக்கா?; ; அம்மா அம்மாவுக்கா?,Homophobic-derogation
"த்தா இத ஆதரிக்குற நாய்கள் மனுசே கிடையாது எங்கயாச்சும் போய் சாகுங்கடா ,",Homophobic-Threatening
தேவ்டியா 9 புண்டைங்க,Transphobic-derogation
தோழி இல்லைது தோழரே ....இந்த புவியில் வலிமை உள்ளதே தப்பி பிள்ளைக்கு .....நான் உங்களிடம்   கேக்கிறேன் நீங்கள்  எப்படி ஒரு பாலின ஈர்ப்பு சரி என்று  சொல்கிர்கள் ......ஏனென்றால் அது உங்கள் பார்வையில் சரி .....என் பார்வையில் தவறு .......(உனக்கு எது தேவையோ அது தர்மம்) -சாணக்கியர்,None-of-the-above
உனக்கு எந்த குறையும் இல்லப்பா நீ கடவுளின் குழந்தைப்பா,Hope-Speech
உன் வாய்ஸ் அண்ட் ஸ்பீச் சூப்பர் செம்ம,None-of-the-above
நீ அழகி பொண்ணு தான் 😍😍💃💃,None-of-the-above
Yabesh Sandrick  இது ரொம்ப தவறு  தேவன் கொரோனா அனுப்பியும் திருத்தல.,Homophobic-derogation
உங்கள் நடிப்பு அருமை  தலைவா நீங்கள் திருநங்கைகாக இந்த நடிப்பு எனக்கு புடிச்சிருக்கு உங்கள் நடிப்பு வாழ்க்கை பல்லாண்டு,None-of-the-above
"நீங்கள் திருநங்கையரை குறித்து கேட்கிரீர்கள் சரியா?  ஆனால் ஓரினசேர்கை என்பது ஒரு ஆணுக்குரிய ல்லது பெண்ணுக்குரிய முழுதகுதி இருந்தாலும் காமவெறி பிடித்து துணிகரமாக செய்கிற அவலட்சணம். திருநங்கையர் என்பவர்கள் இறைவனின் படைப்பி ஒரு அச்சுப்பிழை. அவர்களையும் அவலட்சணத்தையும் சம்பந்தப்படுத்தாதீர்கள். என் மனைவி ஒரு மாற்றுத்திறனாளி அது தவறு அல்ல, ஆனால் நானும் அவளைப்போல நடந்தால் அது தவறு. புரியும் என்று நம்புகிறேன்.நன்றி",Homophobic-derogation
  டேய் தாயோளி,None-of-the-above
அருமை  டா தம்பி,None-of-the-above
உங்க உரிமைய நீங்க கேக்குறீங்க இதுல என்ன தவறு  இருக்கும்... காதல் யார் மேலையும் வரலாம்...,Counter-speech
மனிதம் ஒன்றே தீர்வாகும்..,Hope-Speech
தங்கையே மிகவும் மனது வலிக்கிறது.தைரியமான மனதைக் கொண்டு தைரியமாக வாழுஙீகள்.,Hope-Speech
அந்த அக்காநம்பர் கிடைக்குமா ? தம்பி,None-of-the-above
"என்னடா நடிக்கிறீங்க ,fradu பசங்களா",None-of-the-above
"அரவானிகள் யதார்த்தமாகவே நல்லவர்கள் கிடையாது, இதுதான் அவர்கள் சுயரூபம்,..",Transphobic-derogation
Ramesh Kumar இயற்கை ஆர்வலர்க்கு Youtube la என்ன வேலை,None-of-the-above
நீங்க சொல்வது தான் உன்மை,None-of-the-above
China Madathi   தமிழ் செல்லும்,None-of-the-above
கடவுளின் குழந்தைகள் ; திருநங்கை,Hope-Speech
நாசமா அழிந்து போவதற்கான உச்சக்கட்ட வழி. தேவன் அருவருக்கும் மிகப்பெரிய பாவம். இப்படி தான் சோதோம் கொமோரா ல ஓரினசேர்க்கை செய்து மிதந்து கிட்டு இருந்தாங்க தேவன் அந்த நகரத்த மண்ணோட மண்ணாக்கினார். மறுபடியும் கொரோனா மாதிரி அழிவு வராம இருக்க அதை சட்டம் பூர்வமாக தவறு னு சொல்லனும். சோதோம் கொமோரா அழிந்ததற்க்கான ஆதாரங்கள் பூமியில் இருக்கிறது.,Homophobic-derogation
திருநங்கைகள் பணத்தை திருடுறாங்களே அதுக்கு என்ன பன்னலாம்,Transphobic-derogation
எந்த ஊர் sir நீங்க?,None-of-the-above
அருமை வீடியோ பதிவு. திருநங்கை  அனைவரும் அன்பு சகோதரி,None-of-the-above
எந்த உயிா் என்றாலும் அதை மதித்து நடக்க வேண்டும் அவா் அவரது தனிப்பட்ட விருப்பம் வாழும் வரை இந்த உலகிற்கு என்ன செய்தாேம் பிற உயிா்களை சாெற்களால் கூட வேதனைப்படுத்தாமல்  வாழ முயற்சிப்பது நன்று.,Counter-speech
திருநங்கைகள் நடமாடும் தெய்வம்..,Hope-Speech
நீங்க யலாம் ஆண் உருவத்துல இருக்குற பொட்டை.. பசங்கள.. சரிசரி...,Homophobic-derogation
இயற்கைக்கு எதிரானது அழிவின் ஆரம்பம்....LGBT இன்று தவறில்லை நாளை பிணங்களுடனும் மிருகங்களுடனும் உறவு கொள்வது தவறில்லைனு சோல்லுவிங்களா???,Homophobic-derogation
ஓரின gay lesbian சேர்க்கை இயற்கையானது,Hope-Speech
அழகா பேசுறப்பா உன் பேச்சு அழகா இருக்கும்மா,None-of-the-above
இது திருநங்கைகள் சண்டை இல்லை..சில ஆண்கள் காசுகாக திருநங்கை வேடமிட்டு பணம் வசூல் செய்கிறார்கள்.அவர்களை திருநங்கைகள் கண்டிக்கிறார்கள்.,None-of-the-above
"வரவேற்க்கதக்க தீர்ப்பு.ஆண்,பெண் என்ற வித்தியாசம் மறையும்.தனக்கு பிடித்த ஒரு பாலினத்தை தேர்வு செய்யும் உரிமையை மக்களுக்கு உச்சநிதீமன்றம் வழங்கியுள்ளது.",Hope-Speech
உலகிலேயே முதன்முதலில் எங்கள் குடும்பத்தாராகி உங்கள் சமுதாயத்தின் ஒருவரை சர்ச்சில்⛪✝போதகராக  மாற்றி உயர்த்தி இருப்பது இயேசுகிறிஸ்து மாத்திரமே. ஆகையால் இயேசுவை நம்புங்கள்.,None-of-the-above
ஒங்கம்மாள போய் சாவடி சூத்தடி,None-of-the-above
ஒருசிலர் குடும்பத்தில் கவனிக்கப்படாத சிறுவர்களை தன் போக்கில் போய்க் கொண்டிருப்பார்கள் அப்போது அவர்கள் அன்பை தேடும் பொழுது அது பெண்களிடம் மட்டும் தான் அறிந்து கொள்ள முடியும் அவ்வாறு இருக்கும் சிறுவர்களுக்கு அந்தப் பெண்ணுடைய அணிந்து பார்ப்பதற்கு ஆர்வமாக இருக்கும் ஒருசில மாற்றங்கள் ஏற்படும் ஆண்கள் இச்சைக்காக எத்தனையோ சிறுவர்களை பாலியல் பண்ணிக் கொண்டுதான் இருக்கிறார்கள் அந்த சிறுவர்கள் மணக்கோலத்தில் இருப்பார்கள் அவர்களில் ஒரு வயதுக்குப் பின் உணர்ந்து கொள்வார்கள்,None-of-the-above
weird தமிழன்  உங்களை போன்ற ஈன பிறவிகள் இருக்கும் வரை தீமை பூமியில் இருக்கத்தான் செய்யும் ஒருவன் தவறு செய்துவிட்டு பிறரை தவறு என்பானாம்,Homophobic-derogation
ம்ம்ம்ம் ஆமா தங்கம்,None-of-the-above
உன் மண்டையில மூலை நிறையா இருக்குப்பா,None-of-the-above
சென்னை மெரினா கடல் கரையில தொல்ல தாங்க முடியல. எனக்கு 50 ருபாய் காசு கொடு இல்லனா உனக்கு முத்தம் கொடுப்பேன் என்று சொல்கிறார்கள்😂😂😂😂,None-of-the-above
மனிதனுக்கு எல்லாமே வேறுபட்டுள்ளதுனு சொல்றிங்க ஆனால் உணர்வு ஒன்றுதான் .... துக்கம் வந்தா அழுகிறோம் மகிழ்ச்சி வந்தா சிரிக்கிறோம் மற்றும் எல்லோருக்கும் ஆறு சுவையும் ஒன்றுதான் ஆனால் இந்த உணர்வை மட்டும் தனிச்சு காட்டுறிங்க,Counter-speech
இந்த வீடியோ பாத்தா சிங்கிள்ஸ் எவனும் நெஸ்ட் இயர் வெளிய வரமாட்டான் 👌பங்கம் போயா 🤣🤣🤣🤣,None-of-the-above
எல்லா மொள்ளமாறி தனமும் பண்ணிட்டு சமூகம் எங்கள புறக்கணிக்குது மயிரா புடுங்குதுன்னு ஒப்பாறிவேற தூக்கிப்போட்டு மிதிச்சா சரியாகும்,Transphobic-Threatening
இவள் ஒரு விசரி..சுண்ணயின் மகிமை தெரியாத பிஞ்ச வடை ..புண்டைக்கு புண்டை ..சுண்ணிக்கு  சுண்ணியா .....ஐயோ ஆண்டவா ..இவளை பார்த்தால் எந்த ஒரு சுண்ணயும் எழும்பாது ...எப்படி பிள்ளை பெறுவாள் ...சுண்ணி இல்லாது பிள்ளை பெறுவாளா ???,Homophobic-derogation
"தங்களுடைய கருத்து அருமை நண்பா... இருப்பினும் அவரவர் உரிமைகள் , அவரவர் கையில் என்பதை மறந்து விட வேண்டாம்....",None-of-the-above
இதெல்லாம் ஒரு பொழப்பு....ச்சை..,None-of-the-above
தல வேற லெவல் உங்க வீடியோ எல்லாமே நான் பார்ப்பேன் செம்மையா இருக்கும் என்னோட ஃப்ரெண்ட்ஸ் எல்லாருக்கும் ஷேர் பண்ணுவேன் இந்த வீடியோ பார்க்கும் போது எனக்கு அழுகை தான் வருது இதுபோல் பிராங்க் வெரைட்டி வெரைட்டியா பண்ணுங்க எங்க சப்போர்ட் எப்பொழுதும் உங்களுக்கு இருக்கும்,Hope-Speech
காவல்துறை ஏன் கண்டுகொள்வதில்லை,None-of-the-above
இவர்களால் தான் இந்நாடு நாசமாய் போகும்,Homophobic-derogation
எனக்கு ஒரு சந்தேகம் நீங்க ஆனா இல்லை பெண்ணா,Transphobic-derogation
இந்த கேவலத்தை பேட்டி எடுக்குற கருமம்டா இந்த அசிங்கத்தை இங்கிலிஸ்ல வேர பேசுனா மேதாவின்னு நெனப்பு..சீக்கிரம் நீங்களாவே சேர்ந்து அழிஞ்சு போங்க,Homophobic-derogation
செம படம். என்னோட லைப் லா நடக்குறது படமா பார்க்குறேன்,None-of-the-above
யார் இந்த பைத்தியம்,None-of-the-above
ஈனப்பிரவிகள் பிச்சை எடுக்கும் போது பேச்சை பாரு அரவா புண்டை,Transphobic-derogation
"அவளிடம் நான் சொன்னதாக சொல்லவும், ஓரின gay lesbian செய்கையாளர்கள் தான் பாலியல் குற்றங்களை அதிகம் செய்கிற்ர்கள்.; வளிமையானது வாழும் என்ற உயிரியல் அடிப்படையில் ஓரின gay lesbian சேர்க்கையாளர்கள் கொல்லப்படுவர் இது நடக்கும்.; தனக்கு தேவையில்லாததை  இவ்வுலகம் அழித்துவிடும்.",Homophobic-Threatening
Sankar Ganesh  என்ன அது??,None-of-the-above
தங்களை யாரும் மதிப்பதில்லை என்று கூறும் திருநங்கைகள் இப்படி நடந்து கொண்டால் நாய்கூட மதிக்காது,None-of-the-above
SEETHA LAKSHMI  உங்களின் பதிலிற்க்கு நன்றி.,None-of-the-above
"என்னதான் நடக்குது என்பதே புரியலப்பா சாமி. ஆணும் ஆணும், பெண்ணும், பெண்ணும்  அப்புறம் எதுக்குடா கல்யாணம் காதுகுத்து, இது நல்லது இல்லை 497உத்தரவு போட்டது பொண்டாட்டி புருஷன மதிக்கமாட்டா, 377பிள்ளைகள் அப்பா அம்மாவை மதிக்காது இனி இதுதான் நடக்கபோது",Homophobic-derogation
திரு நங்கை அழகு மங்கை💓,None-of-the-above
சுயதொழில் பழகுங்கள்... மற்றவரிடம் அடிமையாக வாழ்வதை விடுத்து சொந்தமாக கூட்டு முயற்சியில் பலவற்றையும் சாதிக்கலாம்... சாதித்த சகோதரிகள் பலரையும் பார்த்துள்ளேன்... சிறுதொழிலில் நல்ல லாபம் ஈட்டலாம்...,None-of-the-above
நாயை செருப்பால அடிக்கணும்,Transphobic-Threatening
அதில் வேடிக்கை பார்ப்பவன் மீது தவறு இல்லை அதற்கு ஒரு தேவிடியா தேவிடியா  தேவிடியா தேவிடியா  பையன் சப்போர்ட் செய்கின்றார் பார்க்கும்போது புலம்புவான் போல் தெரிகிறது தேவிடியா தேவிடியா  தேவிடியா தேவிடியா  பையன்,None-of-the-above
Thooo தூ தூ.....நாயே,None-of-the-above
FREEDOM OF LIFE; MY LIFE MY CHOICE; என் வாழ்க்கை என் உரிமை.; தனிநபர் சுதந்திரத்தில் தயவு செய்து யாரும் கருத்து சொல்லி தங்களை தானே இழிவுபடுத்தி கொள்ளாதீர்கள்.; ; அவர் வாழ்க்கை அவர் உரிமை.; நடுவில் நிற்க நாம் யார்?????,Counter-speech
ஆண்களை பிடிக்காத பெண்கள் இந்த வழியை பின்பற்றி சென்றால் ஆண்கள் பாதிக்க படுவார்கள்,None-of-the-above
ஷிட்லர் ஓரினசேர்க்கையாளர் ௭ன்பது ௭த்தனை பேருக்கு தெரியும்,None-of-the-above
"நான் மனசார சொல்றேன், இந்த movie and storyline எழுதினவரு நூறு ஆயிசு நல்லா வாழனும்",None-of-the-above
"நல்லா அருமையாக இருந்தது...இது பிராங்க் இல்ல நண்பா...ஒரு விழிப்புணர்வு பதிவு...பார்ட் 2 க்கு திருநங்கை பிராங்க்னு போடாதீங்க..... பிராங்க் னு போட்டா அவங்கள ஏமாத்துன மாதிரியும், கிண்டல் பன்னுன மாதிரியும் தெரிஞ்சி உங்க பெயர் தப்பா ஆக வாய்ப்பு இருக்கு....இது ஓகேனா எடுத்துக்கோங்க...இல்லனா விட்ருங்க",None-of-the-above
நான்  வந்தேறேன்  எண்ணலா இங்க இருக்கா முடியாது😭😭😭,None-of-the-above
எந்த Guy தான் guyஆகவேண்டும் என்று என்னுவதில்லை ; மரபனு மறுபாடு எங்களுக்கேன்ன ஆணுடன் சேர ஆசைய எங்களின் மரபனு அப்படி அதற்கு ராங்கள் பெறுப்பல்ல; ; அதிகமான மக்கள் கேட்கும் கேள்வி விலங்குகள் கூட இப்படி செய்வதில்லை ; நான் கேட்கிறேன் ஓரு விலங்கு ஓரு குட்டியை போட்டால் அந்த வாடை போகும் வரை எந்த விலங்கும் அதனுடன் சேராது ஆனால் நாங்கள் ஆண்கள் என்று சொல்லிக்கெண்டு 8வயது சிறுமியை 13 பேர் சேர்ந்து கற்பழிப்பது இதுதான் உங்கள் விரம; ; எந்த விலங்கும் இப்படி சொய்யும அப்பே நிங்க விழங்க விட மேசம்; நாங்கள் யாரும் ஓரினசேர்க்கை வினும்பவில்லை என்ன சொய்வது மரபனு மாற்றம் நாங்கள் சொய்து கொண்டேம; ; ; என்ன சொய்வது நாங்கள் ஏன் இப்படி பிறந்தோம் என்று ஆழத நாள் இல்லை இது தான் எங்கள் வாழ்கை மரணத்தை ஏதிர்நோக்கி உள்ளோம் ; ; சொர்க்த்திலவது ஆண் அல்லது பெண்ணாக பிறக்க ; ; Sex its not important for us its one part our life that zit we are homosexual otherwise we are also better then yours ; ; We are not addit in sex ; God make like that what can we do just think about guyself ; We didnt any mistake but we dont know god why making like like that ; ; That is zit our life is finish,Counter-speech
சமூகத்தின் ஆளுமை வளர்ச்சிக்கு ஒளிப்பதிவு சான்று பகரும். நன்றி....,None-of-the-above
தயவுசெய்து திருநங்கை களைவைத்து பிராங்க் சேய்து உங்களுக்கு பவமா இல்லைடா......... இந்தபிழைப்பு பிழைக்கரத்துக்கு பிச்சை எடுங்கடா,None-of-the-above
Aravind Rao Studio  பரவாயில்லை ங்கோவ்..; இருக்கட்டும்,None-of-the-above
உன்னை பெத்த ஜென்மத்திடம் போய் கேள் இந்த விளக்கத்தை...!,None-of-the-above
"மனித உறவுகளுக்கான புனிதம் அறியாதவர் நீங்கள் ...!; காலங்காலமாக தொன்றுதொட்டு வரும் உறவு முறைகளுக்கு(அம்மா, அப்பா, அண்ணன், அக்கா, தங்கை, தம்பி, தாய்மாமன், அத்தை, சித்தி, சித்தப்பா....etc.) சாவுமணி அடிக்க சில ஈனபிறவிகள் புறப்பட்டு இருக்கின்றனர் நீங்கள் அவர்களுக்கு குடை பிடிப்பதன் மூலம் அவர்கள் நல்வழிக்குள் வராமல் மலத்தில் புரளும் புலுக்களாய் மாற ஊக்கம் அளிக்கின்றிர்கள்.",Homophobic-derogation
"இந்த பதிவு திருநங்கைகள் மேல் உள்ள தப்பான கண்ணோட்டத்தை மாற்றும், எவ்வளவு அன்பாக இருக்கிறார்கள்❤️❤️❤️",Hope-Speech
V Nayaki ; என்னை உங்களது மகனாக ஏற்றுக்கொள்வீர்களா ; என்னன்பு அம்மா,None-of-the-above
"மிக அருமை , தெளிவான  மற்றும் யதார்த்தமான விளக்கம் . மனம் கலங்குகிறது .",None-of-the-above
"இது தான் டிஜிட்டல் இந்தியாவா..?; சொல்லும் போது புரியவில்லை ஆனால்,; இப்ப நன்றாகப் புரிகின்றது. வெளிநாடுகளில் ஓரினச்சேர்க்கை ஒழிந்து வந்து கொண்டு இருக்கும் நேரம். இந்தியா அதை சட்ட பூர்வமாக அமுல் படுத்தி இருக்கின்றது.; இந்த சட்டத்தை ஏற்படுத்திய நீதிபதியின் வீட்டில் கண்டிப்பாக ஓரினச்சேர்க்கை உள்ள உறவுகள் இருப்பதால், தன் குடும்ப மானம் போகாமல் இருக்க இந்த சட்டத்தைக் கொண்டு வந்து இருக்கலாம்.; ஏங்க....; நான் சொல்லுகின்றேன் என்று தப்பாக நினைக்காதீர்கள் உணர்வு, உடல் சம்மந்தமானது தான்.; கொரட்டை அதுக்கு மருத்தும் இருக்கு.; மது,மாது,கஞ்சா புகைத்தல் போன்றவற்றிற்கு மருத்துவம் இருக்கும் போது... இந்த ஓரினச்சேர்க்கைக்கும் மருத்துவம், துசியோதொரப்பி போன்ற பல குணமாக்கும் வைத்தியங்கள் வந்து விட்டது. அதை நாடாமல் பைத்தியக்காரன்களாய் அலையுறீங்க. ; நீங்க சொல்லலாம், பல ஆண்டுகளுக்கு முன் ஓரினச்சேர்க்கை இருந்ததாக சரித்தியம், வரலாறு இருக்கிறது என்று. அதற்காக ஆண்கள் எல்லாம் இன்று கோமணத்துடனா உலா வருக்கின்றார்கள். நாகரியங்கள் வளர்ந்து விட்டது. விஞ்ஞான நுட்பமான காலத்தில் நாம் வாழ்கின்றோம்... கிட்டத்தட்ட வெளிநாட்டு எச்சைகளை பொறுக்கி தமிழ்நாட்டில் கொட்டுவது தான். இந்த ஆட்சியில் இருக்கும் கூத்து. இதுக்கு ஆங்கிலத்தில் பேசுபவர்கள் தான் ஓரினச்சேர்க்கை ஏற்றுக்கொள்கின்றார்கள். தமிழில் பேசுபவர்கள் பண்பாடு கலந்த நாகரியத்தோடு இந்த ஊறவை வெறுக்கின்றார்கள். ; இது தாண்டா மானமுள்ள தமிழர்களின் பண்பு.; இப்ப சொல்லுகின்றேன் கேட்டுக்கொள்ளுங்கள்; நாளைக்கே நீதிபதி தீர்ப்பை மாற்றி எழுதுவார்.;  மிருகங்களுடனும் வேணுமானால் ஓரினச்சேர்க்கையில் ஈடுபடும் ஆண்கள் தாம்பத்திய உறவு வைத்துக்கொள்ளலாம் என்று.; காலங்கள் தான் மாறுகின்றது ஆனால், இந்தியா மட்டும் தான் சுடுகாடாய்ப் போகின்றது. ஒட்டுமொத்த பிரச்சனைகளும் தீரனும் என்றால்.; ஆட்சியை மாத்துங்க,; அதிகாரத்தை, சட்டத்தை சரியாக அமுல்ப் படுத்துங்க.; நாடு தானாக மலரும்.; ; நன்றி; ஈழமகள் அபிசேகா.",Homophobic-derogation
Anthoni Thevathas மதிச்சி அவ புண்டைய கும்பிடு,None-of-the-above
"J. devi jahir J. devi jahir  சும்மா சரக்கு அடிக்க,  காசு வாங்க....  trainla ஜாலியா சுத்த....  எவனயாது பிடிச்சி ******பன்னி விட்டுரது.... இப்படி இருந்தால்  அரசின் உதவிகள் எப்படி தெரியும்......   கேட்டா ரூபாய் இல்லைனு சொல்றது; உங்களை மூன்றாம் பாலினம்னு அறிவிச்சதே சிறந்த முன்னேற்றம்....  வேலை வாய்ப்பில் இட ஒதுக்கீடு, ரேஷன் கார்டு,  வீடு,  மாற்று அறுவை சிகிச்சை மையம் ...  எல்லாம் இருக்கு கேட்டு வாங்கணும்.  சரக்கு அடிக்க காசு கேட்டு வாங்குறீங்களல்ல அது மாதிரி",Transphobic-derogation
weird தமிழன்  போடா டேய் அப்படி தப்பா நெனச்சாதான் அவன் நார்மல் மனுசன் மனுசன் தப்பா நெனைக்கணும்  அதுதான் தனிமனித கட்டுபாடு கட்டுப்பாடு இல்லாத வாழ்க்கை குப்பைக்கு சமம் ஓரின gay lesbian சேர்க்கை தவறு நீதிமன்ற தீர்ப்புனால எல்லாம் தப்பா போயிட்டிருக்கு இப்போ கள்ள உறவு தவறு  இல்லையாம் அப்போ அதுக்க பெயரமட்டும் கள்ள உறவுண்ணு ஏன் வைத்தார்கள் என்று தெரியவில்லை,Homophobic-derogation
karthika srinivasan ; “மானம்” என்று நான் குறிப்பிட்டது; “ஒருவனுக்கு ஒருத்தி” என்ற தமிழ் மறையை.,None-of-the-above
நானும் அவன்தான் மதன் ஆனால் யார் என்ன சொன்னாலும் நான் கவலை கொள்ள மாட்டேன்,None-of-the-above
ஆணோ பெண்ணோ  ஓரினச்சேர்க்கையாளர்களால் ஒருவர் பாலியல் துன்புறுத்தலுக்கு ஆளானால் அந்த குற்றத்திற்கும் தண்டனை உண்டு.,Homophobic-derogation
"ஆண்டவனின் படைப்பு, நீங்களும் மனிதகுலங்கள்தான், உங்களை மதித்து நடக்கவேண்டும். நீங்கள் கூறுவதுதான் உண்மை.",Hope-Speech
மாலினி உங்கள் கருத்தை மதிக்கிறேன் .,None-of-the-above
"வெட்கம் இல்லாத பண்பாடு இல்லாத , கலாச்சாரம் இல்லாத கேவலமான திமிர்தனமான  , ஒழுக்கம் இல்லாத , நாற்றம் பிடித்த  பேச்சு  .; விலங்குகள் ஓரினச்சேர்க்கை ல் ஈடுபடுவதில்லை .; ; திருடன் திருட்டை நியாய படுத்துவது சகஜம் .; ; இந்த மாதிரி யான உரையாடல்  நிகழ்ச்சி மேலும் தவறுகளுக்கு வழி வகுக்கும் .",Homophobic-derogation
ஓரினசேர்க்கை     ஓர் ஈன  சேர்க்கை,Homophobic-derogation
சரிதான் ஓரின gay lesbian சேர்க்கை விபச்சாரத்தை விட கொடியது,Homophobic-derogation
Anchor ku பேச தெரியல ....; இயற்கைக்கு முரண்னானது முடிவில் அழிவை தரும்...இந்தியாவின் அடுத்த தலைமுறை நம் கண்முண்ணே அழிவை நோக்கி செல்கிறது.....,Homophobic-derogation
பெண்ணே மிருகங்கள் கூட இப்படிச் செய்வதில்லை. ஆறறிவுள்ள நீ ஏன் ஆதை ஆதரிக்கிறாய்,Homophobic-derogation
